subj_idx,response,rt,condition
17,1,1.999,2
17,1,2.573,6
17,0,1.993,1
17,1,3.072,2
17,0,2.504,6
17,0,1.813,1
17,1,2.051,2
17,1,2.61,5
17,0,1.683,1
17,0,2.234,1
17,1,1.767,6
17,1,2.208,2
17,1,2.075,6
17,1,2.957,5
17,1,3.062,2
17,1,1.924,5
17,1,1.838,1
17,0,1.844,5
17,0,1.714,1
17,1,2.606,6
17,1,3.919,1
17,1,2.75,2
17,1,2.305,2
18,1,1.969,5
18,0,1.924,6
18,0,2.23,6
18,1,1.98,2
18,1,2.411,1
18,1,1.953,6
18,1,1.648,2
18,0,3.557,6
18,1,1.84,2
18,0,4.335,6
18,1,1.869,2
18,1,1.81,5
18,1,1.752,5
18,0,3.641,5
18,0,1.742,5
18,0,1.918,6
18,1,2.641,6
18,0,2.245,1
18,1,2.065,1
18,1,2.664,1
18,1,1.99,1
18,1,2.103,5
18,1,2.541,5
18,1,3.897,1
18,1,2.206,5
18,1,3.003,1
18,1,2.175,6
18,0,2.964,5
18,1,1.798,2
18,1,2.26,6
18,1,1.987,6
18,1,1.761,2
18,1,2.136,1
18,1,1.884,5
18,1,1.837,6
18,1,2.969,1
18,1,2.328,5
18,0,1.873,5
18,1,1.824,6
18,1,1.802,2
18,0,1.818,5
18,1,1.685,2
18,1,2.061,5
18,1,3.484,5
18,1,2.266,2
18,0,1.847,6
18,1,1.773,2
18,1,1.783,5
18,0,2.46,6
18,0,2.016,5
18,1,1.858,2
18,1,2.085,1
18,0,1.806,6
18,1,1.914,1
18,1,2.002,2
18,0,2.658,5
18,0,2.071,5
18,0,2.814,5
18,1,1.719,2
18,1,1.783,6
18,0,1.8,5
18,1,1.771,1
18,1,1.796,2
18,1,2.71,1
18,1,2.647,5
18,1,1.774,2
18,1,2.321,6
18,1,3.589,1
18,1,1.815,2
18,1,2.107,2
18,0,2.515,5
18,1,1.897,1
18,1,1.937,2
18,1,1.886,6
18,1,1.759,5
18,1,2.589,5
18,1,2.502,6
18,1,3.163,6
18,0,2.056,5
18,1,1.932,2
18,0,2.11,5
18,1,1.737,1
18,1,1.81,2
18,1,2.67,6
18,1,2.507,1
18,1,1.745,2
18,1,1.663,1
18,1,1.772,6
18,1,2.13,1
18,1,3.187,6
18,1,2.349,5
18,1,2.419,5
18,0,2.936,5
18,0,1.872,5
18,0,2.823,6
18,0,2.712,5
18,0,2.831,5
18,0,2.019,5
18,1,2.247,5
18,1,2.53,1
18,1,1.925,5
18,0,3.144,1
18,1,3.977,6
18,1,2.748,1
18,1,1.964,1
18,1,1.951,2
18,0,2.357,6
18,0,3.735,6
18,1,1.782,2
18,1,2.389,2
18,1,2.338,5
18,1,1.757,2
18,0,2.989,1
18,1,2.857,1
18,1,3.582,6
18,0,1.972,5
18,0,2.314,5
18,1,1.896,6
18,0,3.544,5
18,1,4.292,1
18,0,2.457,5
18,0,2.154,5
18,1,1.907,1
18,1,2.43,6
18,1,2.289,2
18,1,1.865,2
18,1,1.987,6
18,1,2.959,1
18,0,2.137,1
18,1,1.836,2
18,1,1.981,6
18,1,2.282,6
18,1,1.849,1
18,1,2.03,1
18,1,1.984,1
18,1,1.845,2
18,1,1.889,2
18,1,1.823,2
18,1,1.788,6
18,1,4.142,6
18,1,1.983,1
18,1,1.876,2
18,1,2.086,6
18,1,1.709,2
18,1,2.747,5
18,1,2.236,1
18,1,3.399,6
18,1,2.048,6
18,0,2.051,1
18,1,1.862,5
18,1,2.806,5
18,1,2.139,2
18,0,1.805,6
18,1,1.639,2
18,0,1.897,5
18,1,1.859,2
18,0,2.13,6
18,0,2.354,6
18,1,1.85,2
18,0,1.877,5
18,0,1.881,6
18,1,1.752,6
18,1,2.039,5
18,0,2.336,5
18,0,2.35,6
18,1,2.198,6
18,1,3.146,6
18,1,3.662,1
18,1,1.763,1
18,1,2.902,6
18,0,2.283,6
18,1,1.892,2
18,1,1.808,2
18,0,2.663,6
18,1,2.414,5
18,0,2.166,5
18,0,1.863,6
18,0,2.447,5
18,1,2.333,6
18,0,1.936,6
18,1,1.713,2
18,1,1.895,1
18,1,1.861,1
18,1,1.956,2
18,0,3.224,5
18,1,1.821,2
18,1,1.999,1
18,1,2.663,6
18,1,1.926,6
18,1,3.213,5
18,1,2.261,5
18,0,2.483,5
18,0,4.499,5
18,1,2.457,6
18,1,3.27,5
18,1,4.307,5
18,1,2.03,1
18,1,3.138,1
18,1,1.983,5
18,1,2.109,1
18,1,2.807,1
18,0,3.549,5
18,1,3.459,5
18,1,4.442,6
18,1,3.31,1
18,1,2.351,1
18,0,2.833,5
18,1,1.841,2
18,1,1.861,2
18,1,1.83,1
18,1,2.487,1
18,0,4.163,6
18,0,2.633,6
18,0,1.859,2
18,1,2.053,2
18,0,2.144,5
18,1,2.344,2
18,1,4.087,5
18,1,1.925,1
18,1,2.873,6
18,1,3.337,6
18,1,2.139,2
18,1,1.763,2
18,1,1.715,2
18,1,1.789,2
18,1,1.832,1
18,0,1.763,6
18,1,2.618,6
18,1,2.626,1
18,0,2.524,6
18,1,1.781,2
18,1,1.715,2
18,1,1.854,5
18,1,1.809,2
18,1,2.109,1
18,0,4.258,5
18,1,1.797,2
18,0,2.272,6
18,0,1.981,1
18,1,3.106,6
18,0,2.919,6
18,0,2.675,1
18,1,2.676,6
18,0,1.748,5
18,1,1.941,5
18,1,2.139,2
18,1,1.84,2
18,1,1.815,2
18,1,1.816,2
18,1,2.736,1
18,0,2.044,5
18,0,2.682,6
18,1,2.286,1
18,0,3.08,6
18,1,2.997,5
18,1,1.772,1
18,0,2.947,1
18,0,2.542,1
18,1,3.868,6
18,0,1.992,1
18,0,3.646,5
18,1,1.723,2
18,1,1.64,1
18,1,3.896,5
18,0,4.534,1
18,0,4.274,5
18,1,2.117,5
18,1,1.839,1
18,0,3.432,6
18,1,1.839,2
18,1,1.776,2
18,1,1.877,2
18,1,1.812,6
18,1,1.811,2
18,1,4.417,6
18,1,1.755,1
18,1,1.937,2
18,0,1.901,5
18,1,1.886,1
18,0,1.81,5
18,1,4.193,5
18,0,1.993,5
18,0,3.108,5
18,1,1.763,2
18,1,1.78,2
18,1,2.052,6
18,1,2.584,6
18,1,2.375,5
18,0,3.011,6
18,0,2.043,5
18,1,2.49,6
18,1,1.792,2
18,0,2.507,5
18,1,1.733,2
18,1,2.986,1
18,1,1.839,1
18,1,1.71,2
18,0,1.752,5
18,1,1.801,6
18,0,2.15,6
18,0,3.932,1
18,1,1.729,2
18,1,1.751,1
18,1,2.479,1
18,1,2.106,5
18,0,1.907,1
18,1,1.666,1
18,0,2.144,5
18,1,2.249,2
18,0,2.831,5
18,1,1.791,2
18,1,1.767,1
18,0,3.229,1
18,0,1.733,1
18,0,2.23,5
18,1,2.716,6
18,1,4.432,1
18,1,1.784,2
18,1,1.86,2
18,1,1.695,2
18,1,1.776,2
18,1,1.755,6
18,1,1.812,2
18,1,1.817,2
18,1,2.087,2
18,1,1.914,2
18,1,3.381,6
18,1,1.883,6
18,1,1.782,2
18,1,1.958,2
18,1,2.873,6
18,1,2.889,5
18,1,3.377,6
18,1,1.717,2
18,1,2.086,5
18,0,2.545,6
18,0,3.818,6
18,0,2.651,1
18,1,3.305,6
18,1,2.468,2
18,1,2.037,2
18,1,2.018,2
18,1,2.182,1
18,1,2.56,1
18,1,1.912,6
18,1,1.828,2
18,1,2.142,1
18,1,1.853,2
18,0,2.176,5
18,1,2.133,5
18,1,1.987,2
18,0,1.944,5
18,1,2.249,1
18,1,1.968,5
18,0,1.822,5
18,1,2.765,1
18,1,1.819,2
18,1,1.876,6
18,1,3.551,1
18,1,1.899,1
18,1,1.79,5
18,1,1.79,2
18,1,1.707,5
18,1,1.796,6
18,0,1.952,5
18,0,2.148,1
18,1,1.894,2
18,1,1.754,1
18,1,1.892,2
18,1,1.85,6
18,0,3.03,5
18,1,1.805,1
18,1,1.743,1
18,0,2.207,5
18,1,1.752,1
18,1,1.763,2
18,1,1.555,2
18,0,1.694,5
18,1,1.897,2
18,1,3.865,6
18,1,1.784,2
18,1,1.936,1
18,1,3.246,6
18,1,1.913,2
18,0,4.248,5
18,1,2.855,6
18,0,2.313,6
18,1,1.688,2
18,1,1.979,2
18,1,1.929,6
18,0,1.837,5
18,1,1.874,1
18,0,1.762,1
18,1,1.798,1
18,1,2.455,6
18,0,2.043,6
18,1,3.494,5
18,1,2.444,2
18,1,1.78,6
18,0,1.89,1
18,1,3.116,5
18,1,1.846,2
18,1,1.984,6
18,0,1.849,1
18,1,1.877,2
18,1,3.11,6
18,0,4.71,6
18,1,1.703,2
18,0,3.747,6
18,0,2.524,5
18,1,1.806,5
18,0,3.147,1
18,0,2.294,5
18,1,1.87,6
18,1,1.871,2
18,1,2.16,5
18,0,3.858,2
18,0,2.074,2
18,1,2.752,1
18,1,2.046,2
18,0,1.801,5
18,1,2.045,2
18,1,1.745,2
18,1,1.739,6
18,0,2.026,5
18,1,1.99,1
18,1,1.715,1
18,1,1.574,2
18,1,1.501,2
18,1,1.775,2
18,1,1.619,2
18,1,2.037,6
18,1,2.132,5
18,1,2.015,6
18,1,4.022,5
18,0,2.989,1
18,1,3.453,1
18,1,3.608,6
18,1,1.919,1
18,1,1.796,2
18,1,1.576,2
18,1,1.915,1
18,1,1.569,2
18,1,1.785,1
18,1,1.688,1
18,1,2.055,5
18,0,1.847,1
18,1,1.82,1
18,1,2.847,6
18,1,1.693,2
18,1,2.083,6
18,1,1.855,1
18,1,1.659,1
18,0,3.127,6
18,1,1.846,5
18,1,1.657,2
18,1,2.137,5
18,1,2.15,6
18,1,1.861,5
18,1,1.933,6
18,1,1.861,2
18,1,1.677,2
18,1,2.093,5
18,0,2.874,1
18,0,3.287,5
18,1,1.942,6
18,1,2.024,6
18,1,2.481,6
18,1,1.987,1
18,1,1.739,1
18,0,2.275,6
18,1,3.292,1
18,1,1.726,2
18,1,1.755,6
18,1,1.822,2
18,1,3.135,1
18,1,1.799,1
18,1,1.765,2
18,1,1.723,2
18,0,1.896,5
18,1,1.815,2
18,1,4.361,5
18,1,2.128,6
18,1,2.984,5
18,0,1.889,6
18,1,2.143,6
18,1,4.555,6
18,1,1.971,1
18,1,1.892,2
18,1,2.762,6
18,1,2.362,6
18,1,1.712,2
18,1,1.739,1
18,1,1.713,1
18,1,1.796,6
18,1,1.745,2
18,1,1.644,2
18,1,2.373,1
18,1,2.12,5
18,1,2.055,1
18,1,1.664,2
18,1,3.617,6
18,0,3.092,1
18,1,1.68,2
18,0,2.428,6
18,1,2.166,2
18,0,2.603,5
18,1,2.652,5
18,0,2.952,5
18,1,2.168,6
18,1,2.983,6
18,1,1.905,2
18,1,1.738,1
18,1,2.41,1
18,1,1.858,2
18,1,1.845,2
18,1,3.272,1
18,1,2.082,6
18,1,2.093,1
18,0,4.913,5
18,1,1.94,1
18,1,3.442,6
18,0,3.698,6
18,1,2.04,5
18,1,2.044,1
18,1,1.941,2
18,0,3.321,5
18,1,1.885,6
18,1,1.871,6
18,0,2.456,1
18,1,1.662,2
18,1,1.666,2
18,1,1.98,5
19,1,2.077,2
19,1,1.769,5
19,1,1.897,6
19,0,2.684,1
19,1,1.884,2
19,0,1.737,5
19,1,1.728,2
19,0,2.101,5
19,0,2.147,6
19,1,1.858,5
19,0,1.893,6
19,1,1.827,2
19,0,1.995,2
19,0,1.898,6
19,1,2.161,2
19,1,1.908,2
19,1,1.912,1
19,0,3.07,6
19,0,1.807,5
19,1,1.972,1
19,1,1.636,2
19,0,2.323,1
19,1,1.549,1
19,1,2.197,5
19,1,1.861,1
19,0,2.643,1
19,1,1.724,1
19,0,1.861,2
19,1,2.023,2
19,1,2.583,6
19,1,1.786,1
19,1,2.834,6
19,1,2.397,1
19,1,2.595,6
19,1,1.944,1
19,1,2.313,5
19,1,3.579,6
19,1,1.744,2
19,1,1.421,1
19,1,1.794,5
19,1,1.456,1
19,0,1.465,1
19,0,1.659,5
19,0,1.806,1
19,1,2.135,6
19,1,2.011,1
19,1,1.894,6
19,1,2.067,1
19,0,1.907,2
19,0,3.245,1
19,0,1.814,2
19,0,3.421,1
19,1,2.919,2
19,1,1.584,5
19,1,2.387,6
19,1,1.835,6
19,0,3.507,2
19,0,1.965,2
19,0,1.91,1
19,0,1.655,2
19,0,1.514,5
19,1,1.621,6
19,1,2.562,6
19,1,1.932,1
19,1,1.699,6
19,0,1.532,1
19,0,1.737,2
19,0,1.85,6
19,1,1.76,6
19,1,2.818,1
19,0,2.25,1
19,0,1.705,5
19,1,1.713,6
19,1,1.788,2
19,0,2.763,1
19,1,2.205,5
19,0,2.039,6
19,0,2.755,6
19,1,2.705,2
19,0,1.656,2
19,0,1.962,5
19,0,2.794,6
19,1,1.947,2
19,1,1.754,5
19,1,1.857,6
19,0,2.175,2
19,0,1.825,6
19,0,2.302,5
19,0,3.268,5
19,1,3.727,5
19,0,2.582,5
19,1,3.636,2
19,1,2.255,6
19,1,1.556,2
19,0,2.146,1
19,0,2.164,5
19,0,3.11,5
19,1,2.764,5
19,1,2.083,2
19,1,1.744,5
19,1,3.225,6
19,1,1.643,6
19,1,1.592,2
19,1,1.455,5
19,0,1.445,6
19,0,1.571,5
19,0,2.174,1
19,1,2.272,5
19,0,1.9,2
19,0,1.589,5
19,1,1.788,2
19,1,1.826,5
19,1,1.5,2
19,1,1.634,2
19,0,1.706,1
19,0,1.716,2
19,1,1.731,5
19,0,1.854,5
19,1,2.129,6
19,0,2.236,5
19,1,2.452,6
19,1,1.57,2
19,1,1.702,6
19,0,1.853,6
19,1,1.651,1
19,0,1.846,5
19,0,1.532,1
19,1,1.46,6
19,1,1.642,5
19,1,1.556,2
19,1,1.856,5
19,1,2.107,2
19,1,2.201,6
19,1,2.678,2
19,0,2.373,1
19,0,3.615,1
19,1,2.221,1
19,1,1.861,2
19,1,1.753,2
19,0,1.751,6
19,0,1.489,1
19,1,1.797,5
19,1,1.41,1
19,1,1.598,2
19,1,2.112,1
19,0,1.875,5
19,1,1.844,5
19,1,1.637,2
19,1,1.524,1
19,1,1.684,2
19,0,3.625,1
19,0,3.033,1
19,1,1.639,6
19,1,2.792,6
19,1,1.83,1
19,1,1.576,5
19,1,1.856,5
19,0,1.629,6
19,0,3.152,1
19,1,2.184,1
19,1,2.1,6
19,1,1.666,6
19,1,1.993,5
19,1,2.076,2
19,0,3.562,5
19,1,1.493,5
19,1,1.352,1
19,0,1.608,1
19,0,1.482,2
19,1,1.723,5
19,0,1.891,5
19,1,2.229,5
19,1,2.605,6
19,1,2.125,6
19,1,1.882,6
19,1,2.091,2
19,1,2.756,2
19,0,2.26,2
19,1,1.796,1
19,0,2.036,2
19,0,1.999,6
19,1,1.6,2
19,0,1.869,6
19,1,1.698,2
19,0,1.483,6
19,1,3.224,5
19,1,1.572,1
19,1,1.538,1
19,0,1.61,2
19,1,2.084,5
19,0,1.676,5
19,0,1.424,1
19,1,1.718,1
19,1,1.619,2
19,0,3.228,1
19,1,2.066,2
19,1,1.815,2
19,0,2.426,5
19,0,1.808,6
19,1,1.48,1
19,0,1.614,6
19,1,1.934,5
19,0,1.63,6
19,0,1.577,1
19,1,1.801,6
19,0,2.158,6
19,1,1.863,1
19,1,2.294,5
19,0,1.861,6
19,0,2.022,1
19,0,1.827,1
19,0,1.989,1
19,0,1.617,5
19,0,1.607,2
19,0,1.639,6
19,0,2.444,5
19,1,3.254,6
19,1,1.693,6
19,1,1.937,6
19,1,1.55,2
19,0,2.534,2
19,0,2.184,2
19,0,2.754,1
19,0,2.481,1
19,1,2.399,6
19,1,2.391,1
19,0,1.966,1
19,1,1.701,5
19,0,3.023,1
19,0,1.558,5
19,1,1.626,5
19,1,2.861,1
19,1,1.65,2
19,1,1.665,5
19,0,1.864,5
19,0,2.061,6
19,0,3.285,6
19,1,1.949,1
19,1,1.629,2
19,0,1.557,1
19,1,1.521,1
19,1,1.525,6
19,0,1.727,6
19,1,1.635,6
19,1,1.562,1
19,0,1.999,5
19,0,1.594,2
19,0,1.593,1
19,1,3.604,1
19,0,2.964,5
19,1,1.816,2
19,1,1.629,6
19,0,1.993,6
19,0,1.851,5
19,1,1.698,1
19,1,1.665,6
19,0,2.171,6
19,0,1.764,1
19,0,2.17,5
19,0,1.501,6
19,1,1.575,2
19,1,3.109,5
19,0,2.108,5
19,1,1.828,5
19,1,2.813,5
19,1,1.756,2
19,0,1.855,6
19,1,2.433,1
19,1,2.13,5
19,1,1.63,2
19,1,2.094,1
19,0,1.794,2
19,1,1.718,2
19,0,2.059,6
19,1,1.748,2
19,1,1.655,5
19,1,1.585,2
19,0,2.165,6
19,1,1.844,2
19,0,1.53,1
19,0,3.404,6
19,0,1.543,6
19,0,1.559,5
19,1,1.85,5
19,0,1.71,6
19,0,1.901,5
19,0,2.049,5
19,1,1.599,2
19,1,1.38,2
19,1,1.525,5
19,1,1.791,2
19,1,2.091,1
19,1,1.72,2
19,1,1.587,5
19,0,1.732,1
19,1,2.763,6
19,1,1.951,2
19,0,1.582,1
19,0,2.313,5
19,1,1.821,2
19,1,1.678,2
19,1,1.661,6
19,1,1.56,1
19,1,2.522,5
19,0,1.595,5
19,1,2.761,5
19,0,2.78,5
19,1,1.728,6
19,0,2.005,2
19,1,1.518,2
19,0,2.166,5
19,1,1.557,5
19,1,1.357,1
19,1,2.3,5
19,1,2.451,6
19,0,1.967,2
19,1,1.644,6
19,1,1.58,2
19,1,2.598,5
19,1,1.866,2
19,1,1.577,2
19,1,1.954,6
19,1,1.587,5
19,1,1.758,1
19,1,1.62,1
19,0,2.124,6
19,1,1.5,1
19,1,1.745,6
19,1,2.356,5
19,1,2.083,6
19,1,1.882,6
19,1,1.92,2
19,1,1.839,6
19,0,1.729,2
19,0,1.877,6
19,1,1.631,2
19,0,1.802,1
19,0,3.68,2
19,1,1.763,1
19,1,2.048,6
19,0,1.571,5
19,1,2.067,5
19,0,1.558,2
19,1,2.825,5
19,0,2.567,5
19,1,2.224,6
19,1,3.183,5
19,1,1.61,1
19,1,1.434,6
19,1,1.467,6
19,1,3.311,6
19,1,2.227,2
19,0,1.819,6
19,1,1.926,2
19,1,1.784,2
19,0,2.852,2
19,0,1.843,5
19,1,1.677,2
19,0,2.547,1
19,1,1.789,6
19,1,1.861,6
19,1,2.086,1
19,0,1.71,1
19,1,2.328,1
19,1,1.864,5
19,1,1.603,2
19,1,2.874,1
19,0,3.036,6
19,1,2.722,5
19,0,1.882,5
19,0,2.662,1
19,1,2.133,2
19,0,1.881,6
19,1,1.541,2
19,0,2.69,6
19,1,1.85,2
19,0,1.621,6
19,0,1.892,1
19,1,1.549,6
19,1,1.506,6
19,1,1.492,2
19,1,2.918,2
19,1,3.317,2
19,0,1.867,2
19,1,1.675,1
19,0,1.573,5
19,1,1.475,2
19,1,1.567,5
19,1,1.604,1
19,1,1.526,5
19,0,1.692,6
19,1,2.069,1
19,1,1.629,6
19,1,1.425,6
19,1,1.64,6
19,1,1.614,1
19,1,1.783,2
19,1,1.537,5
19,1,1.642,6
19,1,2.08,5
19,1,1.559,1
19,1,2.478,5
19,0,1.537,1
19,0,2.537,5
19,0,2.211,5
19,1,2.311,2
19,1,1.878,6
19,1,2.146,6
19,1,1.953,6
19,1,1.472,5
19,1,1.588,2
19,0,2.611,5
19,0,1.678,5
19,1,1.981,5
19,0,2.301,5
19,1,2.075,1
19,0,2.482,6
19,1,1.484,6
19,1,1.595,2
19,1,1.641,2
19,0,1.84,1
19,0,1.431,6
19,1,2.678,2
19,1,1.69,5
19,1,1.498,2
19,0,2.119,5
19,1,1.826,1
19,1,1.526,6
19,1,2.377,6
19,0,1.744,1
19,1,1.672,6
19,1,1.432,1
19,1,1.562,6
19,1,1.517,2
19,0,1.495,2
19,1,1.589,1
19,0,1.629,6
19,1,1.939,5
19,1,1.654,6
19,0,2.33,1
19,1,1.929,2
19,0,1.609,6
19,1,1.923,1
19,1,1.585,2
19,0,1.775,5
19,1,2.365,6
19,1,1.577,6
19,1,1.637,6
19,1,1.39,1
19,1,1.456,2
19,1,1.48,5
19,1,1.451,5
19,0,1.724,6
19,1,1.939,5
19,1,1.752,1
19,0,1.481,5
19,1,1.511,2
19,1,2.051,2
19,0,1.813,6
19,1,2.255,1
19,1,1.472,1
19,0,1.744,5
19,1,1.737,5
19,1,1.389,2
19,0,1.83,6
19,1,1.449,2
19,1,2.088,1
19,0,1.501,5
19,0,2.216,6
19,0,1.682,5
19,1,1.599,1
19,0,1.356,1
19,1,1.36,1
19,1,1.717,2
19,0,1.566,2
19,1,1.723,2
19,0,1.782,1
19,0,1.452,5
19,0,3.401,1
19,1,1.58,2
19,1,2.052,5
19,1,1.576,5
19,0,1.509,5
19,0,2.141,5
19,1,1.637,1
19,1,1.449,6
19,1,1.527,2
19,1,1.729,2
19,1,1.462,2
19,1,1.582,1
19,1,1.466,2
19,1,1.439,2
19,1,1.577,1
19,1,1.724,1
19,1,1.623,2
19,1,1.437,6
19,0,2.742,6
19,0,1.626,1
19,1,1.556,1
19,0,1.63,5
19,0,1.683,1
19,1,1.528,1
19,1,2.2,2
19,1,3.127,6
19,0,1.946,5
19,1,1.701,6
19,1,1.711,1
19,1,1.895,1
19,1,1.67,6
19,1,1.458,5
19,1,1.776,2
19,1,1.617,2
19,1,1.593,1
19,1,1.956,5
19,1,2.66,5
19,1,1.645,2
19,0,1.945,1
19,0,1.575,6
19,0,3.122,6
19,1,1.746,6
19,1,1.577,2
19,1,1.492,1
19,1,1.376,6
19,0,2.945,6
19,0,1.471,2
19,1,1.648,2
19,1,1.614,1
19,1,1.658,1
19,0,3.438,5
19,1,1.48,1
19,1,2.275,2
19,1,1.682,5
19,0,2.007,5
19,1,1.569,1
19,1,1.611,6
19,1,1.471,1
19,1,1.516,1
19,1,1.507,2
19,1,1.522,2
19,1,1.454,1
19,1,1.743,5
19,1,1.66,1
19,0,1.667,1
19,0,1.714,5
19,1,1.664,6
20,0,2.925,5
20,1,1.82,2
20,1,2.984,5
20,0,2.221,6
20,1,1.872,2
20,1,1.897,1
20,0,1.814,2
20,1,2.164,2
20,0,3.208,1
20,1,1.967,5
20,1,2.142,1
20,1,1.799,2
20,1,1.948,1
20,1,2.012,6
20,1,2.249,1
20,1,1.738,2
20,1,2.179,1
20,1,1.949,6
20,1,1.88,6
20,1,3.143,5
20,0,1.876,1
20,1,1.847,6
20,0,1.99,6
20,1,2.071,5
20,1,2.046,2
20,0,1.952,5
20,1,1.946,5
20,1,2.252,2
20,0,2.318,6
20,0,1.85,6
20,0,1.751,6
20,1,2.205,5
20,1,3.042,6
20,1,2.033,1
20,1,2.335,1
20,0,1.955,5
20,0,1.972,5
20,0,1.997,5
20,1,2.588,1
20,0,2.682,1
20,0,2.834,2
20,1,1.922,2
20,1,1.759,6
20,1,2.38,1
20,1,1.925,1
20,1,2.139,5
20,0,2.324,6
20,1,1.926,1
20,1,1.968,1
20,0,2.115,6
20,1,2.717,2
20,1,2.015,5
20,1,2.861,5
20,0,2.07,2
20,1,2.282,5
20,0,1.764,6
20,0,2.037,6
20,1,1.779,5
20,0,2.238,1
20,1,1.989,5
20,0,2.105,5
20,0,2.285,2
20,1,1.763,2
20,1,2.029,5
20,1,1.77,2
20,1,1.871,5
20,1,2.008,6
20,0,2.019,6
20,1,2.338,6
20,1,1.77,6
20,1,2.474,5
20,1,2.016,6
20,1,1.882,6
20,0,1.629,1
20,0,2.396,5
20,1,1.93,1
20,1,2.542,5
20,1,1.958,2
20,1,2.111,1
20,1,2.117,6
20,1,2.411,1
20,0,1.828,5
20,1,1.884,6
20,0,1.977,5
20,0,2.47,6
20,0,2.348,1
20,1,2.114,2
20,1,1.98,5
20,0,1.895,6
20,1,2.303,2
20,1,1.895,6
20,1,2.94,5
20,0,1.986,2
20,1,2.107,2
20,0,2.222,6
20,1,1.81,6
20,1,1.76,1
20,1,1.857,5
20,1,2.455,6
20,0,1.936,5
20,1,2.247,6
20,1,1.844,2
20,0,2.382,5
20,0,2.886,5
20,1,1.762,2
20,1,1.677,2
20,1,1.935,1
20,1,2.103,2
20,1,2.436,2
20,0,2.858,1
20,1,2.044,2
20,1,2.55,6
20,1,1.831,1
20,0,1.986,6
20,1,1.845,5
20,0,2.539,6
20,1,2.922,2
20,1,2.091,2
20,1,2.73,2
20,1,1.792,2
20,1,1.952,2
20,1,1.986,6
20,0,1.942,5
20,0,2.244,1
20,0,2.041,5
20,0,1.777,1
20,1,1.891,5
20,1,1.888,2
20,1,2.118,2
20,1,2.54,5
20,0,1.785,6
20,1,1.815,1
20,0,3.23,6
20,0,1.779,6
20,1,2.213,2
20,1,1.897,2
20,1,1.822,6
20,1,2,2
20,1,2.445,5
20,0,1.956,1
20,1,2.194,1
20,1,2.028,2
20,1,1.941,6
20,1,1.886,2
20,1,1.716,5
20,1,2.031,6
20,1,1.756,5
20,1,1.701,6
20,1,1.836,1
20,0,1.847,6
20,1,2.245,6
20,1,2.4,1
20,1,2.031,2
20,1,1.812,2
20,1,1.886,5
20,1,1.818,6
20,1,2.273,5
20,1,3.32,2
20,0,2.68,1
20,1,1.915,2
20,1,1.997,1
20,1,2.209,2
20,1,2.202,6
20,1,1.781,6
20,1,1.878,5
20,0,2.244,6
20,0,2.41,1
20,0,1.749,6
20,1,2.406,1
20,1,2.004,6
20,1,1.82,1
20,0,2.025,1
20,0,2.26,1
20,1,1.89,5
20,0,1.785,1
20,1,1.736,1
20,1,2.142,1
20,0,1.463,1
20,0,2.046,2
20,1,2.332,2
20,1,2.212,1
20,0,2.017,6
20,1,2.58,6
20,0,2.039,5
20,0,2.441,2
20,1,2.202,2
20,1,2.031,1
20,1,2.752,2
20,1,2.654,1
20,1,1.886,6
20,0,3.086,2
20,1,1.753,6
20,1,1.788,6
20,1,1.778,5
20,1,2.262,1
20,1,2.108,1
20,1,2.34,5
20,0,1.776,6
20,0,2.098,1
20,0,2.001,6
20,1,2.38,6
20,1,1.828,2
20,1,2.064,2
20,1,2.088,1
20,1,1.914,2
20,1,1.922,6
20,0,1.869,5
20,1,1.87,5
20,1,1.917,6
20,0,2.039,6
20,1,1.852,1
20,1,2.437,6
20,0,1.87,5
20,1,2.244,5
20,0,2.737,2
20,1,2.856,1
20,0,2.653,1
20,1,2.466,2
20,0,1.988,1
20,1,1.773,2
20,1,2.007,1
20,0,2.194,5
20,1,1.824,1
20,1,1.88,1
20,0,2.064,1
20,0,1.882,5
20,0,1.896,6
20,1,1.843,1
20,1,1.805,2
20,1,2.298,6
20,1,2.591,1
20,1,2.522,5
20,0,1.969,6
20,1,1.896,2
20,1,1.792,2
20,1,2.26,1
20,1,2.96,6
20,1,1.649,2
20,0,2.23,1
20,0,1.671,6
20,1,1.868,1
20,1,1.623,6
20,1,1.783,1
20,1,1.633,6
20,1,1.848,2
20,1,2.912,2
20,1,1.984,2
20,1,1.781,6
20,1,1.957,2
20,0,2.341,6
20,1,1.768,2
20,1,1.583,2
20,0,2.143,5
20,1,2.238,2
20,0,3.343,1
20,1,1.852,1
20,1,1.772,1
20,1,1.838,1
20,0,1.668,6
20,1,2.155,1
20,0,2.028,1
20,1,2.009,2
20,1,2.276,1
20,1,1.871,1
20,1,1.818,2
20,1,1.69,2
20,0,2.265,6
20,1,1.949,2
20,1,1.756,2
20,0,2.059,6
20,0,1.839,6
20,1,2.149,6
20,0,1.735,5
20,1,1.827,1
20,1,1.805,6
20,0,2.137,1
20,1,1.911,2
20,1,2.185,2
20,1,1.733,6
20,1,2.518,6
20,0,1.8,1
20,1,2.049,1
20,1,2.351,5
20,0,2.635,5
20,0,1.942,1
20,1,1.745,2
20,1,1.755,6
20,0,2.421,6
20,1,1.76,5
20,0,1.637,5
20,1,2.006,1
20,1,1.682,6
20,1,2.401,1
20,1,1.806,2
20,0,2.366,2
20,1,1.727,5
20,0,1.632,6
