subj_idx,response,rt,condition
8,1,1.602,3
8,1,1.66,7
8,1,2.431,6
8,0,3.547,7
8,1,1.726,1
8,1,1.624,7
8,0,1.8,5
8,0,1.868,8
8,1,1.574,7
8,1,2.387,1
8,1,1.519,4
8,0,2.541,6
8,0,3.15,7
8,1,1.719,1
8,1,3.282,1
8,1,2.323,5
8,1,1.651,7
8,1,2.438,6
8,1,1.63,2
8,1,2.45,8
8,1,1.451,1
8,1,3.1,5
8,1,1.62,4
8,1,2.5,5
8,1,1.507,2
8,1,1.602,1
8,1,1.576,2
8,1,1.584,2
8,1,2.235,1
8,1,2.694,1
8,0,2.218,6
8,1,1.569,7
8,1,1.85,5
8,0,1.618,3
8,1,1.653,2
8,0,2.407,5
8,1,2.103,5
8,1,2.105,5
8,1,1.551,2
8,1,1.88,2
8,0,2.622,4
8,1,1.606,2
8,1,1.985,1
8,0,2.91,6
8,0,1.738,7
8,1,1.949,2
8,1,1.727,5
8,1,1.683,6
8,0,1.63,5
8,1,1.578,3
8,1,1.533,1
8,1,1.877,8
8,1,1.604,8
8,1,1.565,7
8,0,1.544,5
8,1,1.583,1
8,1,1.58,1
8,1,1.525,3
8,0,1.57,7
8,1,1.482,2
8,1,1.917,5
8,1,1.571,2
8,1,1.571,4
8,1,2.818,7
8,1,1.477,3
8,1,1.459,3
8,0,1.434,3
8,1,1.744,7
8,1,1.604,5
8,1,1.598,2
8,1,2.258,8
8,1,1.732,1
8,1,1.575,6
8,1,1.588,1
8,1,1.466,3
8,1,1.635,8
8,1,1.563,7
8,1,1.495,4
8,1,1.657,5
8,0,3.082,6
8,1,1.518,2
8,1,1.701,1
8,1,1.588,2
8,1,1.545,7
8,0,2.489,6
8,1,1.527,8
8,0,3.296,6
8,1,1.535,2
8,1,1.685,5
8,1,1.575,3
8,1,1.692,7
8,1,1.589,7
8,1,3.114,7
8,1,1.576,4
8,0,2.309,6
8,0,2.071,8
8,0,2.146,3
8,1,1.503,3
8,1,1.517,7
8,1,1.514,3
8,1,2.822,1
8,1,1.57,2
8,0,2.468,6
8,0,1.67,6
8,0,1.67,5
8,1,1.531,6
8,1,2.366,6
8,1,2.105,5
8,0,1.597,1
8,0,1.6,5
8,0,1.629,5
8,1,2.141,1
8,1,2.407,7
8,1,1.468,1
8,1,1.883,5
8,0,1.722,5
8,0,2.749,5
8,1,2.159,5
8,0,1.826,5
8,1,1.576,1
8,1,1.682,5
8,1,1.647,3
8,0,3.036,5
8,0,2.142,5
8,1,1.569,6
8,1,1.595,3
8,1,1.83,1
8,1,1.69,8
8,0,1.583,6
8,1,1.443,7
8,1,1.463,2
8,0,2.529,5
8,1,1.617,3
8,1,1.61,2
8,1,2.108,8
8,0,1.531,6
8,1,1.71,2
8,1,1.721,5
8,1,1.531,3
8,0,2.193,5
8,1,1.98,1
8,0,2.692,1
8,0,2.374,1
8,1,1.644,1
8,0,2.078,5
8,1,1.657,1
8,0,2.072,2
8,1,1.55,1
8,1,1.561,3
8,1,1.701,6
8,1,1.654,6
8,0,2.968,7
8,1,1.563,3
8,1,1.588,2
8,1,1.796,7
8,1,1.674,2
8,1,1.877,1
8,1,1.45,2
8,1,1.647,1
8,0,1.662,5
8,1,1.683,6
8,1,1.541,2
8,1,1.531,7
8,1,1.675,6
8,1,1.546,6
8,0,2.642,6
8,1,1.555,3
8,1,1.534,6
8,1,1.537,2
8,1,1.543,3
8,1,1.681,1
8,1,1.508,3
8,1,1.407,2
8,1,1.661,7
8,1,1.656,5
8,1,1.563,2
8,1,1.466,3
8,1,2.558,6
8,1,1.592,3
8,1,1.551,6
8,1,2.434,7
8,1,1.755,2
8,1,1.548,1
8,1,2.378,1
8,1,1.549,2
8,1,1.636,1
8,1,1.521,3
8,1,1.534,7
8,1,2.371,5
8,0,1.467,5
8,1,1.79,2
8,1,1.608,3
8,1,1.47,4
8,1,2.871,5
8,1,1.635,2
8,1,1.887,5
8,1,2.176,4
8,1,1.712,3
8,1,1.658,1
8,1,1.593,3
8,1,1.777,2
8,1,1.512,3
8,1,1.637,7
8,1,1.686,1
8,1,1.951,5
8,1,1.628,4
8,0,1.8,5
8,0,2.355,1
8,1,1.598,3
8,1,1.565,4
8,1,2.754,1
8,1,1.576,8
8,1,1.571,3
8,1,1.598,8
8,1,1.844,2
8,1,1.609,8
8,1,1.571,3
8,0,2.428,7
8,1,1.738,2
8,1,1.739,3
8,1,2.392,7
8,1,1.709,5
8,1,1.819,6
8,1,1.496,2
8,0,1.775,6
8,1,1.65,6
8,1,1.572,1
8,1,1.595,3
8,1,1.534,3
8,1,1.546,2
8,1,1.556,5
8,1,1.588,2
8,1,1.622,3
8,0,2.612,8
8,1,2.408,7
8,1,3.269,7
8,1,1.56,7
8,1,2.22,6
8,1,1.703,7
8,1,2.069,2
8,1,1.929,7
8,0,1.843,5
8,0,1.738,6
8,1,1.443,3
8,1,1.648,6
8,0,2.509,1
8,0,2.582,7
8,1,3.061,6
8,1,1.598,3
8,1,1.492,4
8,1,1.826,5
8,1,1.514,2
8,1,1.44,2
8,1,1.586,2
8,0,2.943,3
8,1,2.496,8
8,1,2.577,3
8,1,1.553,3
8,1,1.657,7
8,0,3.218,6
8,1,2.458,1
8,0,3.155,8
8,1,1.547,4
8,1,1.584,2
8,1,1.639,3
8,0,1.724,4
8,0,2.2,8
8,1,1.54,3
8,1,1.929,5
8,1,1.57,3
8,1,1.701,1
8,1,1.567,2
8,1,1.633,1
8,1,1.667,7
8,1,1.538,3
8,1,1.699,4
8,1,1.639,3
8,1,1.721,6
8,1,1.497,3
8,1,1.658,6
8,1,1.403,3
8,1,1.56,2
8,1,1.551,3
8,1,1.666,8
8,1,2.059,6
8,1,2.24,6
8,1,2.899,5
8,0,2.158,2
8,0,2.349,7
8,1,1.739,8
8,1,2.894,5
8,1,1.46,3
8,1,2.517,5
8,0,1.951,6
8,0,1.981,6
8,1,2.772,3
8,0,1.727,5
8,1,2.059,7
8,1,2.486,3
8,0,1.535,8
8,1,2.035,2
8,1,2.747,4
8,1,2.679,7
8,0,1.689,3
8,1,1.704,2
8,1,1.717,6
8,1,1.76,7
8,0,3.495,6
8,1,1.889,2
8,0,1.969,6
8,1,1.769,2
8,1,1.633,3
8,1,1.661,8
8,1,2.38,1
8,1,1.672,5
8,1,2.181,1
8,1,1.594,5
8,1,1.638,7
8,1,1.564,2
8,1,1.56,3
8,1,1.698,5
8,1,1.615,6
8,1,3.637,5
8,1,2.236,6
8,1,1.719,7
8,1,1.425,3
8,1,1.645,7
8,1,1.7,8
8,0,3.579,8
8,1,1.487,3
8,1,2.189,1
8,1,1.576,1
8,1,1.582,3
8,0,1.478,5
8,1,1.613,7
8,1,1.555,2
8,1,1.568,5
8,1,1.67,3
8,1,1.49,4
8,1,3.097,7
8,1,1.589,3
8,1,1.571,3
8,0,2.023,1
8,1,1.665,4
8,1,1.884,7
8,1,1.789,2
8,0,2.773,5
8,1,1.665,7
8,1,1.598,2
8,0,1.69,5
8,0,1.499,8
9,1,2.601,6
9,1,2.735,2
9,1,2.653,2
9,1,2.405,4
9,1,3.537,2
9,1,3.613,1
9,1,2.153,4
9,1,2.146,3
9,1,2.37,3
9,0,2.499,5
9,1,2.206,8
9,1,2.503,8
9,1,2.366,3
9,1,2.36,7
9,1,3.032,5
9,1,4.533,6
9,1,2.243,8
9,1,4.597,6
9,1,6.105,6
9,1,2.164,6
9,0,2.84,5
9,0,2.067,5
9,1,3.341,7
9,1,2.494,7
9,1,2.533,5
9,1,2.228,3
9,1,2.187,3
9,0,4.659,1
9,0,1.996,6
9,1,2.122,5
9,1,5.377,5
9,0,3.619,6
9,0,2.371,5
9,0,2.406,7
9,1,2.129,3
9,0,2.82,8
9,0,3.105,2
9,1,3.657,6
9,1,2.906,3
9,1,4.234,3
9,1,2.863,7
9,0,5.529,2
9,0,3.016,7
9,0,3.699,6
9,1,2.491,6
9,0,4.607,6
9,0,2.432,7
9,1,2.309,5
9,1,2.218,3
9,1,4.315,8
9,1,2.602,5
9,1,4.199,2
9,1,2.215,2
9,1,2.11,5
9,1,2.214,2
9,1,2.459,3
9,1,5.093,2
9,1,2.205,3
9,1,2.811,2
9,0,2.807,6
9,1,2.542,2
9,1,3.146,5
9,1,6.03,5
9,1,2.017,7
9,1,2.588,3
9,1,2.341,3
9,1,2.14,4
9,1,2.392,5
9,1,2.84,1
9,1,2.655,6
9,0,2.994,1
9,1,2.088,4
9,0,4.699,5
9,1,2.394,6
9,1,1.979,3
9,1,4.32,2
9,1,3.231,7
9,0,3.768,6
9,1,2.627,2
9,0,2.206,7
9,1,2.201,5
9,1,2.735,3
9,0,2.234,6
9,1,3.514,2
9,0,4.104,5
9,1,2.361,3
9,0,3.085,7
9,1,4.82,2
9,0,2.281,5
9,0,3.755,8
9,0,3.07,8
9,0,4.267,1
9,0,2.097,6
9,1,2.053,4
9,1,1.984,5
9,1,4.669,1
9,1,3.891,5
9,0,3.321,1
9,1,3.086,2
9,1,2.317,3
9,1,2.083,7
9,1,2.101,4
9,0,2.013,5
9,0,3.097,2
9,1,2.329,1
9,0,2.38,7
9,0,2.691,6
9,1,2.033,7
9,0,3.793,7
9,1,2.563,2
9,1,2.314,7
9,0,5.039,2
9,1,3.158,7
9,1,2.437,7
9,0,2.764,6
9,0,3.144,3
9,1,3.161,6
9,0,4.923,5
9,1,3.737,3
9,1,2.894,2
9,0,3.213,6
9,1,3.317,7
9,0,4.215,1
9,1,2.459,3
9,1,2.741,4
9,0,3.145,5
9,1,2.203,3
9,1,2.919,3
9,0,3.373,2
9,1,4.113,3
9,1,3.843,3
9,1,4.012,2
9,1,2.101,2
9,1,2.501,3
9,1,2.193,3
9,1,3.591,1
9,1,2.224,7
9,0,3.492,1
9,0,2.855,5
9,1,2.447,6
9,1,2.649,3
9,1,2.946,7
9,1,3.696,1
9,1,2.156,3
9,1,2.366,5
9,1,1.967,6
9,1,3.772,8
9,1,2.328,5
9,1,2.98,1
9,1,2.494,7
9,1,5.568,5
9,1,2.341,6
9,1,2.407,3
9,1,2.283,3
9,1,2.69,5
9,1,2.807,2
9,1,2.486,2
9,0,2.651,5
9,1,1.993,7
9,1,2.239,2
9,1,3.212,5
9,1,1.992,7
9,0,2.811,7
9,1,2.141,5
9,0,2.093,6
9,0,4.758,2
9,1,2.727,2
9,1,2.524,2
9,0,2.001,5
9,1,2.225,7
9,1,2.22,3
9,1,2.702,8
9,1,2.756,8
9,0,3.041,5
9,1,2.247,3
9,1,2.48,6
9,1,2.133,7
9,0,3.273,8
9,1,3.965,2
9,0,2.712,1
9,1,2.197,7
9,1,2.791,6
9,0,3.173,2
9,1,3.42,1
9,1,2.903,1
9,1,2.422,3
9,1,2.216,5
9,0,5.889,6
9,1,2.655,4
9,1,2.84,3
9,1,2.684,4
9,1,2.943,5
9,1,2.399,7
9,0,4.428,1
9,1,3.254,6
9,1,2.988,1
9,1,2.358,2
9,0,2.4,6
9,0,2.645,6
9,1,2.226,4
9,1,2.335,1
9,1,2.752,1
9,1,2.315,8
9,0,2.893,6
9,1,2.184,7
9,0,4.421,1
9,1,3.255,3
9,0,2.806,6
9,1,2.666,2
9,0,2.676,1
9,1,2.887,2
9,0,2.224,6
9,1,2.407,2
9,1,2.319,5
9,1,2.48,2
9,1,2.169,4
9,0,3.819,1
9,1,2.324,3
9,1,2.063,7
9,1,2.941,3
9,1,1.998,7
9,1,2.373,8
9,1,3.149,5
9,1,2.238,3
9,1,2.43,1
9,0,2.542,5
9,1,3.024,7
9,1,2.194,8
9,1,2.596,4
9,1,2.403,5
9,1,2.398,8
9,0,3.3,1
9,1,2.719,4
9,1,4.769,3
9,0,3.533,5
9,1,2.879,6
9,1,3.139,5
9,0,2.934,6
9,1,2.131,2
9,0,2.656,1
9,1,2.355,3
9,0,2.945,1
9,0,2.344,7
9,1,4.424,7
9,1,2.414,4
9,1,2.399,7
9,1,2.421,3
9,1,2.122,2
9,1,2.623,5
9,1,2.6,5
9,1,2.237,7
9,1,2.276,3
9,1,3.012,7
9,0,2.566,7
9,1,2.108,3
9,1,2.039,3
9,1,2.502,8
9,1,2.369,1
9,1,3.412,7
9,1,2.368,5
9,1,3.358,1
9,1,2.089,2
9,0,2.733,6
9,1,2.515,4
9,1,3.002,7
9,1,2.122,7
9,1,2.148,3
9,1,2.036,4
9,1,3.545,2
9,1,2.052,3
9,1,2.38,7
9,0,3.756,6
9,1,2.14,2
9,1,2.42,2
9,1,2.337,6
9,0,2.543,6
9,0,2.283,7
9,1,1.676,7
9,1,2.056,5
9,1,2.673,2
9,1,4.457,5
9,1,5.389,6
9,1,2.917,2
9,1,2.563,3
9,0,2.855,1
9,1,2.658,4
9,1,2.216,8
9,1,2.35,8
9,0,2.74,5
9,0,3.63,5
9,1,2.686,1
9,1,2.787,2
9,0,2.56,6
9,0,2.22,7
9,0,2.33,7
9,1,3.863,2
9,1,2.296,3
9,1,2.798,8
9,1,2.097,6
9,1,2.159,8
9,1,3.015,2
9,0,2.42,5
9,1,3.37,5
9,1,1.945,6
9,1,2.544,3
9,1,2.988,2
9,1,3.716,5
9,0,3.328,5
9,1,2.599,3
9,0,2.576,7
9,1,2.757,2
9,1,2.539,6
9,0,2.617,5
9,1,2.729,5
9,1,3.126,1
9,1,2.982,1
9,1,2.49,6
9,1,2.028,1
9,1,2.808,5
9,0,3.25,1
9,1,2.191,3
9,0,3.342,1
9,1,2.026,8
9,0,3.133,1
9,1,2.225,1
9,0,2.167,7
9,0,2.913,5
9,1,3.662,3
9,0,2.997,1
9,1,5.932,3
9,0,2.479,6
9,1,2.381,5
9,0,3.282,2
9,1,3.39,3
9,1,2.726,2
9,1,2.26,6
9,0,2.206,7
9,1,2.477,6
9,1,2.668,2
9,1,3.011,3
9,0,4.021,7
9,1,3.184,3
9,1,2.852,1
9,1,2.358,6
9,1,2.837,6
9,1,2.936,3
9,1,3.466,1
9,1,3.519,3
9,1,2.307,3
9,1,2.506,8
9,0,2.68,2
9,1,2.188,7
9,0,4.4,2
9,1,2.994,6
9,0,3.746,3
9,1,2.415,3
9,1,2.428,1
9,1,2.734,1
9,1,2.388,6
9,0,2.326,5
9,1,2.776,1
9,1,2.24,4
9,1,3.242,3
9,1,2.792,2
9,1,3.364,5
9,1,2.143,1
9,0,2.807,5
9,1,2.414,3
9,0,2.217,6
9,1,2.45,3
9,1,2.767,7
9,0,2.606,6
9,1,2.45,4
9,1,3.102,7
9,1,2.974,1
9,1,2.704,5
9,1,3.045,5
9,1,4.803,3
9,1,2.494,4
9,1,2.311,3
9,0,2.485,6
9,0,2.75,5
9,0,1.859,1
9,0,2.12,8
9,1,2.498,2
9,1,2.731,2
9,0,4.545,6
9,1,2.317,4
9,0,2.734,5
9,1,3.027,7
9,1,2.647,2
9,1,2.372,1
9,1,2.177,2
9,0,2.43,5
9,1,3.26,3
9,0,1.787,7
9,1,2.913,3
9,0,2.468,5
9,1,2.431,4
9,0,3.155,2
9,0,3.536,7
9,1,2.099,5
9,1,3.038,3
9,1,2.438,3
9,1,2.27,6
9,0,2.352,2
9,1,2.186,5
9,0,1.491,5
9,1,2.913,2
9,0,2.675,6
9,0,2.794,2
9,0,1.659,6
9,1,2.056,8
9,1,2.423,3
9,1,1.42,7
9,1,4.115,3
9,1,2.345,2
9,0,2.384,6
9,1,2.297,3
9,1,2.652,6
9,1,2.333,3
9,1,2.185,8
9,1,5.569,1
9,0,1.91,5
9,1,2.533,2
9,0,1.927,6
9,0,3.332,2
9,1,4.156,2
9,1,1.846,5
9,1,3.946,3
9,0,1.961,7
9,1,2.674,7
9,1,2.289,2
9,1,2.968,1
9,0,1.77,6
9,1,4.167,1
9,1,2.561,7
9,1,6.219,1
9,0,2.018,6
9,1,2.622,2
9,1,1.226,5
9,1,4.099,3
9,1,3.928,6
9,1,1.921,5
9,1,2.395,7
9,1,3.819,2
9,0,2.665,5
9,1,2.565,4
9,0,3.494,5
9,1,2.992,4
9,1,2.721,3
9,1,2.488,2
9,1,1.743,6
9,1,2.055,5
9,1,2.371,4
9,1,3.903,4
9,1,2.519,3
9,1,3.626,3
9,0,3.559,6
9,1,3.5,3
9,1,3.393,2
9,0,1.922,3
9,1,2.086,5
9,0,2.865,3
9,1,2.382,7
9,0,2.162,5
9,1,3.13,1
9,1,3.264,7
9,0,1.545,5
9,0,2.067,6
9,0,2.057,5
9,0,2.274,8
9,1,1.914,7
9,1,3.751,2
9,1,4.615,1
9,1,2.56,1
9,0,2.152,5
9,1,2.646,2
9,1,2.716,5
9,0,3.531,3
9,1,2.414,1
9,0,3.035,2
9,1,1.757,6
9,1,1.969,6
9,1,2.529,1
9,1,1.885,5
9,0,2.128,5
9,0,2.022,8
9,1,1.871,6
9,1,2.129,6
9,1,2.294,2
9,0,4.411,1
9,1,2.448,5
9,1,2.029,8
9,0,3.046,5
9,0,3.266,1
9,0,2.515,2
9,1,2.376,7
9,1,3.232,7
9,1,1.981,2
9,0,2.631,2
9,0,2.033,7
9,1,2.162,4
9,1,3.38,1
9,1,2.074,2
9,1,1.824,8
9,1,3.349,3
9,1,3.19,6
9,0,2.883,1
9,1,2.592,8
9,1,2.711,3
9,1,4.152,5
9,1,2.562,1
9,1,2.647,2
9,1,3.261,5
9,1,2.418,4
9,1,2.209,5
9,0,2.711,6
9,1,3.914,1
9,1,2.652,3
9,1,2.556,3
9,0,2.218,8
9,1,3.207,2
9,1,2.179,1
9,0,2.604,5
9,1,2.899,1
9,1,3.856,3
9,0,3.186,8
10,1,4.211,7
10,1,3.53,7
10,0,2.903,5
10,1,3.4,5
10,1,1.787,5
10,1,2.395,2
10,1,2.995,2
10,1,5.968,6
10,1,2.739,6
10,0,3.39,5
10,1,2.721,1
10,1,1.717,7
10,0,3.165,5
10,1,2.619,1
10,1,2.152,5
10,1,4.329,1
10,0,2.368,2
10,1,4.277,5
10,1,2.391,6
10,0,1.928,6
10,0,3.336,6
10,0,2.419,1
10,1,2.097,6
10,1,1.974,1
10,0,5.091,5
10,1,2.887,2
10,0,2.155,5
10,1,2.153,7
10,1,1.953,1
10,0,3.084,1
10,1,4.371,2
10,1,2.503,2
10,1,3.365,7
10,1,1.905,7
10,0,1.964,5
10,1,1.961,2
10,0,2.82,5
10,0,1.93,1
10,0,1.722,1
10,1,3.302,3
10,1,1.978,5
10,1,1.909,6
10,1,1.86,6
10,1,1.892,5
10,1,1.791,6
10,1,3.845,7
10,1,1.875,4
10,0,1.722,3
10,1,1.84,3
10,1,1.949,4
10,0,3.624,8
10,1,2.324,7
10,1,1.764,2
10,0,1.68,5
10,1,1.926,3
10,1,1.779,3
10,1,1.739,6
10,0,3.027,1
10,1,1.839,4
10,1,1.815,6
10,1,1.723,4
10,1,1.734,5
10,1,1.711,4
10,0,3.333,7
10,1,1.875,7
10,0,1.695,5
10,1,1.732,1
10,1,2.6,6
10,1,1.777,5
10,1,1.844,8
10,0,2.058,1
10,1,1.937,3
10,1,4.494,5
10,1,1.979,7
10,1,2,5
10,0,6.116,7
10,0,2.852,1
10,1,1.861,3
10,1,2.15,5
10,0,3.369,5
10,1,3.274,6
10,0,3.961,3
10,1,1.911,3
10,0,2.496,1
10,0,3.231,2
10,1,1.742,6
10,0,4.702,5
10,1,1.786,3
10,1,1.858,5
10,1,1.812,1
10,0,2.228,1
10,0,1.748,5
10,1,2.723,1
10,1,1.976,6
10,1,2.281,8
10,1,1.842,1
10,1,1.757,2
10,0,3.033,7
10,1,2.156,8
10,1,1.795,2
10,1,1.7,8
10,1,1.896,8
10,1,1.811,1
10,1,1.918,1
10,1,1.947,7
10,1,3.059,2
10,1,1.726,8
10,1,1.708,7
10,1,1.838,5
10,1,1.738,6
10,0,2.253,1
10,0,1.758,1
10,1,2.188,6
10,1,2.092,3
10,1,2.314,7
10,1,2.941,1
10,0,1.782,1
10,1,1.99,5
10,0,1.907,1
10,1,1.964,7
10,1,1.71,3
10,1,1.64,2
10,1,2.552,6
10,1,1.722,1
10,1,1.879,2
10,0,3.728,5
10,1,2.565,2
10,0,2.032,6
10,1,1.842,5
10,0,2.737,1
10,1,1.838,2
10,0,2.07,2
10,1,1.769,2
10,0,4.019,5
10,1,2.046,3
10,1,1.883,7
10,1,2.645,6
10,0,2.024,7
10,0,1.841,3
10,1,1.913,8
10,1,1.827,2
10,0,3.297,8
10,0,3.916,3
10,0,1.683,7
10,1,1.783,1
10,1,1.715,2
10,1,2.418,7
10,1,2.794,5
10,1,1.652,4
10,0,1.834,1
10,1,1.781,3
10,1,2.337,8
10,1,1.734,3
10,0,1.642,8
10,1,1.666,5
10,1,1.669,6
10,1,1.841,6
10,0,4.975,6
10,1,2.601,2
10,0,2.392,1
10,1,1.894,6
10,1,2.849,5
10,0,1.938,7
10,1,1.667,7
10,1,2.833,5
10,0,2.004,3
10,1,3.742,2
10,0,4.683,6
10,1,1.723,3
10,0,1.754,3
10,1,2.314,4
10,1,1.781,1
10,0,2.036,1
10,0,1.968,1
10,0,2.442,5
10,0,1.597,6
10,0,1.666,1
10,1,1.628,8
10,1,1.724,3
10,1,1.662,1
10,1,1.92,6
10,1,1.759,4
10,1,1.614,7
10,1,1.674,7
10,1,1.633,7
10,1,1.625,7
10,1,1.927,3
10,0,1.697,8
10,1,2.029,2
10,1,2.135,1
10,0,1.738,2
10,1,1.842,7
10,1,2.469,6
10,1,1.855,3
10,1,1.783,3
10,1,5.332,6
10,1,1.69,3
10,1,2.017,5
10,1,2.758,6
10,0,2.619,2
10,0,1.906,5
10,1,1.855,3
10,1,1.704,6
10,1,1.942,1
10,0,1.781,2
10,0,1.828,6
10,0,4.711,6
10,1,2.199,3
10,1,4.458,6
10,0,2.973,2
10,0,1.776,2
10,0,4.476,1
10,0,1.943,2
10,1,1.834,3
10,1,1.808,2
10,1,3.136,7
10,1,1.678,3
10,1,1.688,3
10,1,2.005,1
10,0,1.954,1
10,1,2.501,6
10,1,1.681,2
10,0,1.658,5
10,1,1.665,1
10,0,1.772,7
10,1,4.281,5
10,1,2.448,7
10,1,2.07,3
10,1,3.122,5
10,1,1.709,7
10,1,1.834,3
10,0,3.26,5
10,0,3.067,1
10,0,1.787,1
10,1,1.773,4
10,1,2.026,2
10,1,1.716,5
10,1,1.775,3
10,1,2.754,5
10,1,1.808,2
10,0,2.236,1
10,0,1.811,2
10,0,3.962,1
10,0,2.186,3
10,0,1.891,3
10,1,2.187,5
10,1,3.165,6
10,0,2.188,5
10,0,2.588,6
10,1,1.758,1
10,1,1.715,7
10,1,2.42,8
10,1,2.251,2
10,0,2.311,7
10,1,2.09,3
10,0,4.013,6
10,1,1.875,8
10,0,1.662,7
10,1,3.891,3
10,1,2.057,3
10,1,2.108,8
10,1,1.829,2
10,0,1.817,1
10,1,1.785,3
10,0,2.009,6
10,1,2.499,2
10,1,1.666,3
10,1,1.77,3
10,1,1.887,3
10,1,2.679,1
10,0,3.091,5
10,1,1.739,6
10,1,2.334,2
10,1,5.015,4
10,0,2.529,2
10,1,1.592,3
10,0,2.263,6
10,1,1.918,3
10,0,3.377,1
10,1,1.74,3
10,1,1.744,7
10,1,2.057,4
10,1,1.72,3
10,1,1.63,3
10,1,1.807,8
10,1,1.769,1
10,0,1.711,5
10,1,3.399,5
10,1,2.011,5
10,1,2.96,3
10,1,2.222,7
10,1,1.784,4
10,1,4.486,6
10,1,1.695,7
10,1,1.905,4
10,1,2.222,5
10,0,1.872,2
10,0,2.747,1
10,0,3.221,7
10,1,1.832,6
10,1,1.885,3
10,1,1.657,1
10,1,1.912,8
10,0,3.091,3
10,1,1.773,6
10,1,2.134,5
10,1,2.384,5
10,0,2.781,2
10,1,1.97,2
10,1,1.893,6
10,1,1.82,5
10,0,2.399,2
10,1,2.243,1
10,1,1.761,4
10,1,2.295,3
10,1,1.872,2
10,0,1.804,2
10,1,2.036,4
10,1,1.751,5
10,1,4.6,8
10,1,2.137,5
10,1,1.754,8
10,1,2.206,2
10,1,2.583,4
10,1,2.249,2
10,1,2.944,7
10,1,2.644,6
10,1,1.78,6
10,1,2.897,3
10,0,4.729,7
10,1,1.987,3
10,1,1.878,6
10,1,2.063,4
10,1,3.077,6
10,0,3.12,5
10,1,1.714,3
10,1,1.663,7
10,1,1.948,1
10,0,1.825,7
10,1,1.843,2
10,1,2.787,6
10,0,2.211,6
10,1,3.314,5
10,1,1.652,3
10,1,5.362,3
10,1,1.756,6
10,0,2.074,1
10,1,1.899,8
10,1,1.705,3
10,0,2.18,7
10,1,1.714,3
10,0,2.009,2
10,0,1.661,6
10,1,1.932,3
10,1,2.682,8
10,1,1.884,5
10,1,1.769,8
10,1,1.773,2
10,0,2.425,2
10,1,3.287,2
10,1,2.736,8
10,1,3.075,1
10,1,2.133,2
10,1,2.943,6
10,0,2.09,7
10,0,2.017,1
10,1,2.027,4
10,1,1.871,6
10,1,1.94,3
10,1,1.889,7
10,1,2.104,1
10,1,1.977,3
10,1,2.507,3
10,1,1.953,3
10,1,1.66,6
10,0,2.198,8
10,0,1.903,5
10,1,4.4,6
10,1,1.9,6
10,1,1.905,3
10,1,1.717,1
10,0,1.604,6
10,0,2.394,1
10,1,1.678,3
10,1,1.798,5
10,0,3.905,2
10,1,3.819,5
10,1,2.028,4
10,1,1.655,7
10,1,1.67,3
10,1,1.817,4
10,1,2.061,6
10,1,1.744,6
10,0,2.339,8
10,1,1.885,5
10,1,3.452,7
10,1,2.214,7
10,1,1.877,6
10,1,3.423,5
10,1,1.642,4
10,0,1.881,6
10,1,1.563,2
10,1,3.098,7
10,0,1.855,1
10,1,3.775,2
10,1,2.154,8
10,0,1.829,1
10,1,4.511,2
10,1,2.81,7
10,1,1.786,7
10,1,1.777,1
10,1,1.796,4
10,1,2.005,1
10,1,2.183,6
10,0,1.717,7
10,0,3.232,5
10,0,5.326,7
10,0,5.078,8
10,1,1.872,1
10,1,1.782,2
10,1,1.626,4
10,0,3.23,6
10,1,3.903,3
10,1,1.92,1
10,1,1.669,6
10,0,2.001,3
10,1,2.95,3
10,0,2.279,7
10,0,1.724,1
10,1,2.797,2
10,1,2.74,1
10,0,2.362,5
10,0,2.565,1
10,1,2.129,7
10,1,1.737,3
10,0,1.725,5
10,1,2.94,6
10,1,2.74,5
10,0,2.743,5
10,1,1.98,5
10,1,2.043,4
10,1,1.932,1
10,1,2.422,3
10,1,1.997,6
10,0,2.828,6
10,1,2.923,2
10,1,2.023,3
10,0,2.037,5
10,1,2.011,7
10,1,1.773,2
10,1,1.856,4
10,1,6.178,3
10,1,2.597,5
10,1,4.104,7
10,1,1.914,1
10,1,2.643,6
10,0,2.045,8
10,1,2.269,3
10,0,2.187,6
10,1,2.001,7
10,1,2.297,2
10,1,2.32,7
10,1,2.01,3
10,1,2.248,8
10,0,2.063,7
10,1,1.877,3
10,1,3.369,6
10,0,2.259,3
10,1,3.617,5
10,0,1.987,5
10,1,2.017,2
10,1,1.866,3
10,0,1.758,1
10,1,1.831,1
10,1,2.573,3
10,1,1.862,7
10,0,2.306,2
10,1,2.155,1
10,1,2.341,5
10,1,3.282,8
10,1,1.687,1
10,1,1.634,3
10,0,1.919,5
10,1,1.677,2
10,0,1.843,5
10,1,1.726,3
10,1,2.555,6
10,1,2.373,2
10,1,2.955,3
10,1,1.764,7
10,0,1.761,6
10,1,1.606,2
10,1,1.807,2
10,1,1.785,6
10,1,1.948,2
10,1,1.78,7
10,0,1.829,6
10,1,1.909,2
10,1,2.597,6
10,1,1.68,4
10,1,1.645,6
10,1,1.915,5
10,1,2.924,2
10,1,3.384,6
10,1,1.66,6
10,0,1.642,1
10,0,1.704,7
10,1,2.277,6
10,1,1.543,7
10,1,3.234,7
10,1,1.636,2
10,1,3.141,5
10,1,1.81,7
10,1,1.819,1
10,1,2.669,6
10,0,3.33,6
10,1,1.906,3
10,1,1.767,2
10,1,1.796,4
